passenger_id,route,bus,start_time,end_time,count,stops
P001917,r8,bus015,1200,1220,7,Rajarhat -> Newtown -> Salt Lake -> Ultadanga -> Esplanade
P001335,r41,bus023,1215,1220,6,Salt Lake -> Sector V
P002429,r43,bus079,1205,1220,1,Shyambazar -> MG Road -> Sealdah -> Park Circus
P001310,r6,bus228,1220,1235,9,Gariahat -> Golpark -> Hazra -> Kalighat
P002394,r53,bus030,1200,1225,4,Jadavpur -> Dhakuria -> Gariahat -> Golpark -> Bosepukur -> Kasba
P001872,r56,bus014,1205,1220,3,Baranagar -> Sinthee -> Shyambazar -> MG Road
P001552,r14,bus297,1205,1220,2,Rashbehari -> Gariahat -> Ballygunge -> Park Circus
P000684,r12,bus094,1210,1225,4,VIP Road -> Ultadanga -> Phoolbagan -> Sealdah
P001703,r6,bus228,1210,1235,4,Kasba -> Bosepukur -> Gariahat -> Golpark -> Hazra -> Kalighat
P001290,r2,bus050,1210,1225,1,Park Circus -> Ruby -> Garia -> Sonarpur
P001283,r37,bus019,1205,1220,3,MG Road -> Shyambazar -> Baranagar -> Dunlop
P002306,r18,bus135,1205,1220,3,Esplanade -> Minto Park -> Gariahat -> Ruby Hospital
P002679,r34,bus005,1225,1240,1,Esplanade -> Salt Lake -> New Town -> Rajarhat
P002829,r46,bus025,1210,1220,9,Narendrapur -> Sonarpur -> Garia Station Road
P001400,r14,bus297,1205,1215,4,Rashbehari -> Gariahat -> Ballygunge
P002626,r29,bus040,1210,1220,7,Ultadanga -> Salt Lake -> New Town
P000282,r17,bus031,1210,1225,8,Ultadanga -> Phoolbagan -> Sealdah -> Park Street
P002282,r44,bus055,1210,1220,5,Eco Park -> Eco Space -> Unitech
P002383,r0,bus029,1210,1230,8,Unitech -> Eco Space -> Aliah University -> Daber More -> ECO Park
P001796,r18,bus135,1210,1225,6,Minto Park -> Gariahat -> Ruby Hospital -> Patuli
P001988,r17,bus031,1210,1225,5,Ultadanga -> Phoolbagan -> Sealdah -> Park Street
P001849,r2,bus050,1210,1220,3,Park Circus -> Ruby -> Garia
P002409,r51,bus100,1220,1225,1,Gariahat -> Ruby
P002332,r3,bus207,1220,1235,10,Kalighat -> Minto Park -> Esplanade -> Ultadanga
P002430,r29,bus040,1215,1220,10,Salt Lake -> New Town
P002750,r29,bus057,1210,1220,10,Ultadanga -> Salt Lake -> New Town
P002337,r11,bus217,1215,1225,6,Esplanade -> Maidan -> Rabindra Sadan
P001233,r41,bus023,1210,1220,3,Ultadanga -> Salt Lake -> Sector V
P000664,r10,bus068,1215,1225,3,Esplanade -> Tollygunge -> Joka
P000544,r56,bus014,1220,1225,8,MG Road -> Park Street
P000998,r5,bus060,1220,1225,2,Esplanade -> Howrah Station
P002229,r3,bus207,1230,1240,6,Esplanade -> Ultadanga -> Salt Lake
P000511,r42,bus048,1230,1235,4,Hazra -> Minto Park
P001968,r4,bus102,1265,1270,9,Jadavpur -> Kalighat
P001322,r15,bus083,1265,1275,1,Shyambazar -> Esplanade -> Park Circus
P000700,r26,bus026,1265,1275,7,Ultadanga -> Salt Lake -> New Town
P000613,r15,bus083,1270,1280,7,Esplanade -> Park Circus -> Ruby Hospital
P002736,r33,bus033,1260,1265,9,Kasba -> Gariahat
P001094,r4,bus102,1265,1280,9,Jadavpur -> Kalighat -> Esplanade -> Howrah Station
P001303,r35,bus090,1275,1280,1,New Town -> Eco Space
P002784,r15,bus083,1265,1270,9,Shyambazar -> Esplanade
P001519,r32,bus001,1260,1275,8,Gariahat -> Ballygunge -> Park Circus -> VIP Road
P002149,r21,bus011,1265,1280,7,Kalighat -> Hazra -> Gariahat -> Ultadanga
P000192,r26,bus026,1260,1270,4,Esplanade -> Ultadanga -> Salt Lake
P002398,r15,bus083,1265,1270,2,Shyambazar -> Esplanade
P002493,r15,bus083,1270,1280,3,Esplanade -> Park Circus -> Ruby Hospital
P000486,r15,bus083,1270,1280,2,Esplanade -> Park Circus -> Ruby Hospital
P001862,r28,bus141,1260,1280,2,Park Street -> Sealdah -> Phoolbagan -> Ultadanga -> Dumdum
P002647,r16,bus007,1260,1280,2,Howrah Station -> Shibpur -> Alipore -> Tollygunge -> Garia
P002201,r26,bus026,1260,1280,8,Esplanade -> Ultadanga -> Salt Lake -> New Town -> Rajarhat
P002096,r15,bus083,1265,1270,1,Shyambazar -> Esplanade
P001875,r32,bus001,1260,1280,10,Gariahat -> Ballygunge -> Park Circus -> VIP Road -> Airport Gate No. 1
P001326,r26,bus026,1260,1270,4,Esplanade -> Ultadanga -> Salt Lake
P000837,r4,bus102,1265,1280,7,Jadavpur -> Kalighat -> Esplanade -> Howrah Station
P002782,r1,bus009,1290,1305,5,MG Road -> Shyambazar -> Sinthee More -> Baranagar
P001481,r26,bus026,1265,1275,1,Ultadanga -> Salt Lake -> New Town
P000375,r20,bus051,1265,1280,9,Airport Gate No. 1 -> VIP Road -> New Town -> Eco Park
P000916,r21,bus011,1270,1280,8,Hazra -> Gariahat -> Ultadanga
P001345,r7,bus045,1270,1280,6,Beleghata -> Salt Lake -> Karunamoyee
P002010,r1,bus009,1280,1300,1,Marquis Street -> SN Banerjee -> MG Road -> Shyambazar -> Sinthee More
P001673,r2,bus050,1300,1320,10,Howrah -> Sealdah -> Park Circus -> Ruby -> Garia
P000698,r39,bus024,1300,1305,6,Shyambazar -> MG Road
P002389,r26,bus026,1275,1280,9,New Town -> Rajarhat
P002355,r57,bus042,1300,1310,4,Ultadanga -> Salt Lake -> New Town
P001919,r38,bus027,1305,1320,10,Minto Park -> Esplanade -> Ultadanga -> Karunamoyee
P001681,r43,bus079,1305,1315,10,Shyambazar -> MG Road -> Sealdah
P001835,r17,bus031,1305,1310,2,Karunamoyee -> Ultadanga
P001855,r38,bus027,1305,1325,9,Minto Park -> Esplanade -> Ultadanga -> Karunamoyee -> Salt Lake Sector V
P000796,r18,bus135,1305,1320,5,Esplanade -> Minto Park -> Gariahat -> Ruby Hospital
P002718,r23,bus016,1300,1325,4,Barasat -> Dumdum -> VIP Road -> Ultadanga -> Ruby -> Garia
P001418,r12,bus094,1300,1320,2,Barasat -> Airport Gate No. 1 -> VIP Road -> Ultadanga -> Phoolbagan
P001440,r18,bus135,1305,1320,1,Esplanade -> Minto Park -> Gariahat -> Ruby Hospital
P001948,r30,bus021,1305,1320,1,Gariahat -> Ultadanga -> VIP Road -> Airport Gate No. 1
P002387,r47,bus002,1300,1305,7,Salt Lake -> Karunamoyee
P001001,r8,bus015,1310,1325,9,Salt Lake -> Ultadanga -> Esplanade -> Howrah Station
P002832,r22,bus176,1300,1325,7,Garia -> Jadavpur -> Ballygunge -> Sealdah -> MG Road -> Howrah Station
P001577,r36,bus020,1310,1320,10,Kalighat -> Esplanade -> Salt Lake
P001756,r14,bus297,1305,1320,10,Rashbehari -> Gariahat -> Ballygunge -> Park Circus
P001455,r11,bus217,1305,1325,10,Dumdum -> Shyambazar -> Esplanade -> Maidan -> Rabindra Sadan
P002619,r5,bus060,1300,1320,10,Thakurpukur -> Behala -> Tollygunge -> Hazra -> Esplanade
P001755,r1,bus009,1295,1330,10,Shyambazar -> Sinthee More -> Baranagar -> Dunlop -> BT Road -> Tobin Road -> Khardah -> Titagarh
P000041,r29,bus040,1315,1320,7,Salt Lake -> New Town
P000702,r49,bus066,1305,1325,8,Shyambazar -> Beleghata -> Phoolbagan -> Salt Lake -> Sector V
P001398,r30,bus021,1305,1325,7,Gariahat -> Ultadanga -> VIP Road -> Airport Gate No. 1 -> Barasat
P002324,r5,bus060,1315,1320,2,Hazra -> Esplanade
P000722,r2,bus050,1305,1325,4,Sealdah -> Park Circus -> Ruby -> Garia -> Sonarpur
P001500,r12,bus094,1315,1325,2,Ultadanga -> Phoolbagan -> Sealdah
P000947,r29,bus040,1310,1315,3,Ultadanga -> Salt Lake
P002104,r6,bus228,1320,1350,6,Kasba -> Bosepukur -> Gariahat -> Golpark -> Hazra -> Kalighat -> Esplanade
P000103,r40,bus080,1310,1325,1,Kalighat -> Jadavpur -> Garia -> Narendrapur
P000843,r46,bus025,1310,1325,3,Narendrapur -> Sonarpur -> Garia Station Road -> Ruby Hospital
P001363,r30,bus021,1305,1320,1,Gariahat -> Ultadanga -> VIP Road -> Airport Gate No. 1
P002645,r40,bus080,1305,1320,1,Esplanade -> Kalighat -> Jadavpur -> Garia
P000401,r10,bus068,1300,1315,10,Dumdum -> Belgachia -> Shyambazar -> Esplanade
P002280,r53,bus030,1300,1315,8,Jadavpur -> Dhakuria -> Gariahat -> Golpark
P002273,r12,bus094,1300,1315,5,Barasat -> Airport Gate No. 1 -> VIP Road -> Ultadanga
P000154,r14,bus297,1305,1325,6,Rashbehari -> Gariahat -> Ballygunge -> Park Circus -> Sealdah
P001046,r10,bus068,1310,1325,8,Shyambazar -> Esplanade -> Tollygunge -> Joka
P001421,r10,bus068,1310,1325,8,Shyambazar -> Esplanade -> Tollygunge -> Joka
P000060,r36,bus020,1315,1325,3,Esplanade -> Salt Lake -> Karunamoyee
P001104,r9,bus017,1300,1325,2,Jadavpur -> Dhakuria -> Gariahat -> Rashbehari -> Kalighat -> Esplanade
P001927,r3,bus207,1320,1335,2,Tollygunge -> Hazra -> Kalighat -> Minto Park
P001387,r30,bus021,1315,1320,4,VIP Road -> Airport Gate No. 1
P002535,r45,bus006,1300,1315,1,Thakurpukur -> Behala -> Sakherbazar -> New Alipore
P000384,r38,bus027,1305,1325,4,Minto Park -> Esplanade -> Ultadanga -> Karunamoyee -> Salt Lake Sector V
P001419,r12,bus094,1315,1325,9,Ultadanga -> Phoolbagan -> Sealdah
P001048,r54,bus084,1310,1325,9,Park Circus -> Ballygunge -> Rashbehari -> Tollygunge
P001652,r25,bus008,1330,1335,4,Salt Lake -> Karunamoyee
P000775,r2,bus050,1310,1320,7,Park Circus -> Ruby -> Garia
P000264,r8,bus015,1310,1320,4,Salt Lake -> Ultadanga -> Esplanade
P000699,r22,bus176,1305,1320,4,Jadavpur -> Ballygunge -> Sealdah -> MG Road
P001494,r5,bus060,1310,1325,4,Tollygunge -> Hazra -> Esplanade -> Howrah Station
P002439,r37,bus019,1305,1315,1,MG Road -> Shyambazar -> Baranagar
P002202,r34,bus005,1320,1345,10,Tollygunge -> Hazra -> Kalighat -> Esplanade -> Salt Lake -> New Town
P000658,r29,bus040,1310,1325,6,Ultadanga -> Salt Lake -> New Town -> Eco Park
P001720,r54,bus084,1310,1325,9,Park Circus -> Ballygunge -> Rashbehari -> Tollygunge
P001556,r3,bus207,1320,1350,8,Tollygunge -> Hazra -> Kalighat -> Minto Park -> Esplanade -> Ultadanga -> Salt Lake
P002657,r29,bus040,1310,1325,6,Ultadanga -> Salt Lake -> New Town -> Eco Park
P001896,r10,bus068,1310,1325,6,Shyambazar -> Esplanade -> Tollygunge -> Joka
P000565,r54,bus084,1310,1320,3,Park Circus -> Ballygunge -> Rashbehari
P002445,r5,bus060,1320,1325,3,Esplanade -> Howrah Station
P002678,r6,bus228,1330,1345,3,Gariahat -> Golpark -> Hazra -> Kalighat
P002492,r30,bus021,1315,1325,9,VIP Road -> Airport Gate No. 1 -> Barasat
P000142,r3,bus207,1320,1340,7,Tollygunge -> Hazra -> Kalighat -> Minto Park -> Esplanade
P000810,r3,bus207,1330,1340,1,Kalighat -> Minto Park -> Esplanade
P000829,r22,bus176,1310,1325,6,Ballygunge -> Sealdah -> MG Road -> Howrah Station
P002491,r34,bus005,1335,1345,10,Esplanade -> Salt Lake -> New Town
P002002,r3,bus207,1345,1350,7,Ultadanga -> Salt Lake
P002583,r0,bus029,1325,1335,7,New Town -> Unitech -> Eco Space
P000138,r17,bus031,1320,1325,6,Sealdah -> Park Street
P000575,r19,bus010,1315,1320,1,Park Circus -> Ruby
P002050,r34,bus005,1340,1345,10,Salt Lake -> New Town
P001936,r33,bus033,1350,1365,9,Kasba -> Gariahat -> Phoolbagan -> Ultadanga
P000227,r26,bus026,1350,1365,3,Esplanade -> Ultadanga -> Salt Lake -> New Town
P000495,r4,bus102,1350,1370,7,Garia -> Jadavpur -> Kalighat -> Esplanade -> Howrah Station
P000549,r26,bus026,1355,1365,8,Ultadanga -> Salt Lake -> New Town
P000986,r3,bus207,1340,1350,4,Esplanade -> Ultadanga -> Salt Lake
P002285,r20,bus051,1355,1365,9,Airport Gate No. 1 -> VIP Road -> New Town
P001212,r27,bus095,1350,1370,5,Garia -> Ruby -> Ultadanga -> Salt Lake -> Karunamoyee
P000744,r26,bus026,1355,1365,3,Ultadanga -> Salt Lake -> New Town
P000607,r25,bus008,1330,1350,4,Salt Lake -> Karunamoyee -> Ultadanga -> Esplanade -> Howrah Station
P001417,r0,bus029,1335,1345,4,Eco Space -> Aliah University -> Daber More
P001501,r3,bus207,1340,1345,9,Esplanade -> Ultadanga
P001420,r20,bus051,1360,1365,4,VIP Road -> New Town
P001102,r32,bus001,1350,1365,9,Gariahat -> Ballygunge -> Park Circus -> VIP Road
P000099,r7,bus045,1355,1370,2,Shyambazar -> Beleghata -> Salt Lake -> Karunamoyee
P000194,r32,bus001,1350,1360,3,Gariahat -> Ballygunge -> Park Circus
P002876,r26,bus026,1355,1370,6,Ultadanga -> Salt Lake -> New Town -> Rajarhat
P000400,r28,bus141,1360,1370,4,Phoolbagan -> Ultadanga -> Dumdum
P002454,r15,bus083,1355,1365,8,Shyambazar -> Esplanade -> Park Circus
P000804,r32,bus001,1355,1360,6,Ballygunge -> Park Circus
P001558,r26,bus026,1350,1365,2,Esplanade -> Ultadanga -> Salt Lake -> New Town
P002328,r4,bus102,1360,1365,2,Kalighat -> Esplanade
P000789,r4,bus102,1355,1370,3,Jadavpur -> Kalighat -> Esplanade -> Howrah Station
P002089,r21,bus011,1360,1370,6,Hazra -> Gariahat -> Ultadanga
P000031,r35,bus090,1355,1370,3,Ultadanga -> Karunamoyee -> New Town -> Eco Space
P002001,r21,bus011,1360,1370,1,Hazra -> Gariahat -> Ultadanga
P002865,r7,bus045,1365,1370,6,Salt Lake -> Karunamoyee
P000707,r35,bus090,1365,1370,7,New Town -> Eco Space
P001714,r31,bus169,1365,1370,7,Salt Lake -> New Town
P002056,r9,bus017,1400,1425,10,Jadavpur -> Dhakuria -> Gariahat -> Rashbehari -> Kalighat -> Esplanade
P000732,r40,bus080,1400,1415,9,Howrah Station -> Esplanade -> Kalighat -> Jadavpur
P000752,r41,bus023,1400,1420,8,Airport Gate No. 1 -> VIP Road -> Ultadanga -> Salt Lake -> Sector V
P000224,r8,bus015,1400,1425,1,Rajarhat -> Newtown -> Salt Lake -> Ultadanga -> Esplanade -> Howrah Station
P000882,r44,bus055,1405,1410,10,New Town -> Eco Park
P002721,r11,bus217,1405,1425,10,Dumdum -> Shyambazar -> Esplanade -> Maidan -> Rabindra Sadan
P002421,r2,bus050,1400,1415,8,Howrah -> Sealdah -> Park Circus -> Ruby
P001723,r44,bus055,1405,1410,4,New Town -> Eco Park
P000438,r38,bus027,1400,1420,2,Alipore -> Minto Park -> Esplanade -> Ultadanga -> Karunamoyee
P001149,r5,bus060,1410,1420,10,Tollygunge -> Hazra -> Esplanade
P002037,r50,bus114,1405,1420,10,Lake Town -> Bangur -> Ultadanga -> Bidhannagar
P002866,r46,bus025,1405,1420,10,Kamalgazi -> Narendrapur -> Sonarpur -> Garia Station Road
P001375,r18,bus135,1405,1415,8,Esplanade -> Minto Park -> Gariahat
P001930,r29,bus040,1410,1425,2,Ultadanga -> Salt Lake -> New Town -> Eco Park
P000359,r18,bus135,1405,1420,6,Esplanade -> Minto Park -> Gariahat -> Ruby Hospital
P000529,r18,bus135,1405,1420,6,Esplanade -> Minto Park -> Gariahat -> Ruby Hospital
P001295,r38,bus027,1410,1425,7,Esplanade -> Ultadanga -> Karunamoyee -> Salt Lake Sector V
P002826,r18,bus135,1405,1420,6,Esplanade -> Minto Park -> Gariahat -> Ruby Hospital
P000922,r10,bus068,1400,1420,5,Dumdum -> Belgachia -> Shyambazar -> Esplanade -> Tollygunge
P000082,r52,bus049,1400,1415,1,Esplanade -> Park Street -> Maidan -> Rabindra Sadan
P000611,r2,bus050,1405,1420,2,Sealdah -> Park Circus -> Ruby -> Garia
P001845,r43,bus079,1405,1415,10,Shyambazar -> MG Road -> Sealdah
P001391,r18,bus135,1405,1420,10,Esplanade -> Minto Park -> Gariahat -> Ruby Hospital
P001297,r29,bus040,1400,1415,6,Sealdah -> Phoolbagan -> Ultadanga -> Salt Lake
P001634,r44,bus055,1410,1425,10,Eco Park -> Eco Space -> Unitech -> Salt Lake
P000191,r2,bus050,1405,1415,6,Sealdah -> Park Circus -> Ruby
P000531,r52,bus049,1410,1425,8,Maidan -> Rabindra Sadan -> Bhowanipore -> Kalighat
P000063,r44,bus055,1405,1410,2,New Town -> Eco Park
P000785,r29,bus040,1405,1420,1,Phoolbagan -> Ultadanga -> Salt Lake -> New Town
P002658,r37,bus019,1400,1415,1,Park Circus -> MG Road -> Shyambazar -> Baranagar
P002135,r8,bus015,1405,1425,4,Newtown -> Salt Lake -> Ultadanga -> Esplanade -> Howrah Station
P001116,r12,bus094,1415,1425,1,Ultadanga -> Phoolbagan -> Sealdah
P001778,r53,bus030,1405,1420,1,Dhakuria -> Gariahat -> Golpark -> Bosepukur
P002183,r12,bus094,1400,1425,3,Barasat -> Airport Gate No. 1 -> VIP Road -> Ultadanga -> Phoolbagan -> Sealdah
P000895,r38,bus027,1400,1405,10,Alipore -> Minto Park
P001159,r29,bus040,1410,1425,9,Ultadanga -> Salt Lake -> New Town -> Eco Park
P002548,r36,bus020,1405,1420,4,Tollygunge -> Kalighat -> Esplanade -> Salt Lake
P000991,r40,bus080,1410,1420,6,Kalighat -> Jadavpur -> Garia
P001389,r45,bus006,1405,1420,5,Behala -> Sakherbazar -> New Alipore -> Alipore
P000520,r17,bus031,1410,1425,1,Ultadanga -> Phoolbagan -> Sealdah -> Park Street
P002459,r2,bus050,1405,1425,10,Sealdah -> Park Circus -> Ruby -> Garia -> Sonarpur
P001039,r40,bus080,1400,1410,8,Howrah Station -> Esplanade -> Kalighat
P001626,r41,bus023,1415,1420,9,Salt Lake -> Sector V
P002029,r36,bus020,1400,1420,7,Behala -> Tollygunge -> Kalighat -> Esplanade -> Salt Lake
P001530,r44,bus055,1405,1415,3,New Town -> Eco Park -> Eco Space
P000905,r37,bus019,1405,1420,4,MG Road -> Shyambazar -> Baranagar -> Dunlop
P001926,r5,bus060,1410,1425,2,Tollygunge -> Hazra -> Esplanade -> Howrah Station
P002157,r9,bus017,1405,1425,2,Dhakuria -> Gariahat -> Rashbehari -> Kalighat -> Esplanade
P000879,r8,bus015,1410,1415,10,Salt Lake -> Ultadanga
P001264,r12,bus094,1405,1415,10,Airport Gate No. 1 -> VIP Road -> Ultadanga
P001288,r29,bus040,1410,1415,8,Ultadanga -> Salt Lake
P000729,r12,bus094,1410,1425,10,VIP Road -> Ultadanga -> Phoolbagan -> Sealdah
P001213,r9,bus017,1405,1420,10,Dhakuria -> Gariahat -> Rashbehari -> Kalighat
P001120,r38,bus027,1400,1405,1,Alipore -> Minto Park
P001475,r54,bus084,1405,1420,5,Moulali -> Park Circus -> Ballygunge -> Rashbehari
P000439,r17,bus031,1405,1425,6,Karunamoyee -> Ultadanga -> Phoolbagan -> Sealdah -> Park Street
P002732,r50,bus114,1405,1420,2,Lake Town -> Bangur -> Ultadanga -> Bidhannagar
P001402,r36,bus020,1420,1425,10,Salt Lake -> Karunamoyee
P000185,r9,bus017,1410,1425,9,Gariahat -> Rashbehari -> Kalighat -> Esplanade
P000311,r44,bus055,1410,1425,8,Eco Park -> Eco Space -> Unitech -> Salt Lake
P001141,r36,bus020,1420,1425,1,Salt Lake -> Karunamoyee
P000242,r43,bus079,1405,1420,7,Shyambazar -> MG Road -> Sealdah -> Park Circus
P001052,r12,bus094,1410,1415,4,VIP Road -> Ultadanga
P002343,r5,bus060,1415,1420,6,Hazra -> Esplanade
P001947,r36,bus020,1415,1425,2,Esplanade -> Salt Lake -> Karunamoyee
P000801,r14,bus297,1410,1425,6,Gariahat -> Ballygunge -> Park Circus -> Sealdah
P002799,r47,bus002,1410,1415,2,Ultadanga -> Kankurgachi
P000452,r46,bus025,1410,1425,5,Narendrapur -> Sonarpur -> Garia Station Road -> Ruby Hospital
P001974,r5,bus060,1420,1425,3,Esplanade -> Howrah Station
P001646,r12,bus094,1410,1425,2,VIP Road -> Ultadanga -> Phoolbagan -> Sealdah
P001980,r29,bus040,1415,1425,10,Salt Lake -> New Town -> Eco Park
P002766,r22,bus176,1410,1425,8,Ballygunge -> Sealdah -> MG Road -> Howrah Station
P001070,r57,bus042,1415,1420,4,Eco Park -> Chinar Park
P001205,r12,bus094,1415,1425,4,Ultadanga -> Phoolbagan -> Sealdah
P000171,r46,bus025,1415,1420,1,Sonarpur -> Garia Station Road
P000713,r51,bus100,1415,1425,1,Rashbehari -> Gariahat -> Ruby
P002527,r5,bus060,1420,1425,9,Esplanade -> Howrah Station
P000372,r49,bus066,1420,1425,5,Salt Lake -> Sector V
P001922,r53,bus030,1415,1425,5,Golpark -> Bosepukur -> Kasba
P001539,r38,bus027,1420,1425,4,Karunamoyee -> Salt Lake Sector V
